จังหวัด,เขตเลือกตั้งที่,ตำบล,อำเภอ,หน่วยเลือกตั้งที่,หมู่ที่,จำนวนผู้มีสิทธิเลือกตั้ง,จำนวนผู้มาแสดงตน,จำนวนบัตรที่ได้รับจัดสรร,จำนวนบัตรที่ใช้,จำนวนบัตรดี,จำนวนบัตรเสีย,จำนวนบัตรที่ไม่เลือกผู้สมัคร,จำนวนบัตรคงเหลือ,หมายเลข,พรรคการเมือง,คะแนน
นครศรีธรรมราช,2.0,ท่าเรือ,เมือง,14,9.0,577.0,374.0,560.0,374,354,13,7.0,186.0,54,พรรคความหวังใหม่,0.0
นครศรีธรรมราช,2.0,ท่าเรือ,เมือง,14,9.0,577.0,374.0,560.0,374,354,13,7.0,186.0,55,พรรคไทยรวมไทย,1.0
นครศรีธรรมราช,2.0,ท่าเรือ,เมือง,14,9.0,577.0,374.0,560.0,374,354,13,7.0,186.0,56,พรรคเพื่อบ้านเมือง,2.0
นครศรีธรรมราช,2.0,ท่าเรือ,เมือง,14,9.0,577.0,374.0,560.0,374,354,13,7.0,186.0,57,พรรคพลังไทยรักชาติ,1.0
นครศรีธรรมราช,2.0,ท่าเรือ,เมือง,15,10.0,650.0,408.0,620.0,408,376,20,12.0,212.0,1,พรรคไทยทรัพย์ทวี,10.0
นครศรีธรรมราช,2.0,ท่าเรือ,เมือง,15,10.0,650.0,408.0,620.0,408,376,20,12.0,212.0,2,พรรคเพื่อชาติไทย,0.0
นครศรีธรรมราช,2.0,ท่าเรือ,เมือง,15,10.0,650.0,408.0,620.0,408,376,20,12.0,212.0,3,พรรคใหม่,1.0
นครศรีธรรมราช,2.0,ท่าเรือ,เมือง,15,10.0,650.0,408.0,620.0,408,376,20,12.0,212.0,4,พรรคมิติใหม่,1.0
นครศรีธรรมราช,2.0,ท่าเรือ,เมือง,15,10.0,650.0,408.0,620.0,408,376,20,12.0,212.0,5,พรรครวมใจไทย,3.0
นครศรีธรรมราช,2.0,ท่าเรือ,เมือง,15,10.0,650.0,408.0,620.0,408,376,20,12.0,212.0,6,พรรครวมไทยสร้างชาติ,17.0
นครศรีธรรมราช,2.0,ท่าเรือ,เมือง,15,10.0,650.0,408.0,620.0,408,376,20,12.0,212.0,7,พรรคพลวัต,2.0
นครศรีธรรมราช,2.0,ท่าเรือ,เมือง,15,10.0,650.0,408.0,620.0,408,376,20,12.0,212.0,8,พรรคประชาธิปไตยใหม่,3.0
นครศรีธรรมราช,2.0,ท่าเรือ,เมือง,15,10.0,650.0,408.0,620.0,408,376,20,12.0,212.0,9,พรรคเพื่อไทย,7.0
นครศรีธรรมราช,2.0,ท่าเรือ,เมือง,15,10.0,650.0,408.0,620.0,408,376,20,12.0,212.0,10,พรรคทางเลือกใหม่,2.0
นครศรีธรรมราช,2.0,ท่าเรือ,เมือง,15,10.0,650.0,408.0,620.0,408,376,20,12.0,212.0,35,พรรครักชาติ,1.0
นครศรีธรรมราช,2.0,ท่าเรือ,เมือง,15,10.0,650.0,408.0,620.0,408,376,20,12.0,212.0,36,พรรคไทยพร้อม,0.0
นครศรีธรรมราช,2.0,ท่าเรือ,เมือง,15,10.0,650.0,408.0,620.0,408,376,20,12.0,212.0,37,พรรคภูมิใจไทย,82.0
นครศรีธรรมราช,2.0,ท่าเรือ,เมือง,15,10.0,650.0,408.0,620.0,408,376,20,12.0,212.0,38,พรรคพลังธรรมใหม่,0.0
นครศรีธรรมราช,2.0,ท่าเรือ,เมือง,15,10.0,650.0,408.0,620.0,408,376,20,12.0,212.0,39,พรรคกรีน,0.0
นครศรีธรรมราช,2.0,ท่าเรือ,เมือง,15,10.0,650.0,408.0,620.0,408,376,20,12.0,212.0,40,พรรคไทยธรรม,0.0
นครศรีธรรมราช,2.0,ท่าเรือ,เมือง,15,10.0,650.0,408.0,620.0,408,376,20,12.0,212.0,41,พรรคแผ่นดินธรรม,0.0
นครศรีธรรมราช,2.0,ท่าเรือ,เมือง,15,10.0,650.0,408.0,620.0,408,376,20,12.0,212.0,42,พรรคกล้าธรรม,2.0
นครศรีธรรมราช,2.0,ท่าเรือ,เมือง,15,10.0,650.0,408.0,620.0,408,376,20,12.0,212.0,43,พรรคพลังประชารัฐ,1.0
นครศรีธรรมราช,2.0,ท่าเรือ,เมือง,15,10.0,650.0,408.0,620.0,408,376,20,12.0,212.0,44,พรรคโอกาสใหม่,0.0
นครศรีธรรมราช,2.0,ท่าเรือ,เมือง,15,10.0,650.0,408.0,620.0,408,376,20,12.0,212.0,45,พรรคเป็นธรรม,0.0
นครศรีธรรมราช,2.0,ท่าเรือ,เมือง,15,10.0,650.0,408.0,620.0,408,376,20,12.0,212.0,46,พรรคประชาชน,63.0
นครศรีธรรมราช,2.0,ท่าเรือ,เมือง,15,10.0,650.0,408.0,620.0,408,376,20,12.0,212.0,47,พรรคประชาไทย,1.0
นครศรีธรรมราช,2.0,ท่าเรือ,เมือง,15,10.0,650.0,408.0,620.0,408,376,20,12.0,212.0,48,พรรคไทยสร้างไทย,2.0
นครศรีธรรมราช,2.0,ท่าเรือ,เมือง,15,10.0,650.0,408.0,620.0,408,376,20,12.0,212.0,49,พรรคไทยก้าวใหม่,1.0
นครศรีธรรมราช,2.0,ท่าเรือ,เมือง,15,10.0,650.0,408.0,620.0,408,376,20,12.0,212.0,50,พรรคประชาอาสาชาติ,0.0
นครศรีธรรมราช,2.0,ท่าเรือ,เมือง,15,10.0,650.0,408.0,620.0,408,376,20,12.0,212.0,51,พรรคพร้อม,0.0
นครศรีธรรมราช,2.0,ท่าเรือ,เมือง,15,10.0,650.0,408.0,620.0,408,376,20,12.0,212.0,52,พรรคเครือข่ายชาวนาแห่งประเทศไทย,0.0
นครศรีธรรมราช,2.0,ท่าเรือ,เมือง,15,10.0,650.0,408.0,620.0,408,376,20,12.0,212.0,53,พรรคไทยพิทักษ์ธรรม,0.0
นครศรีธรรมราช,2.0,ท่าเรือ,เมือง,15,10.0,650.0,408.0,620.0,408,376,20,12.0,212.0,54,พรรคความหวังใหม่,0.0
นครศรีธรรมราช,2.0,ท่าเรือ,เมือง,15,10.0,650.0,408.0,620.0,408,376,20,12.0,212.0,55,พรรคไทยรวมไทย,0.0
นครศรีธรรมราช,2.0,ท่าเรือ,เมือง,15,10.0,650.0,408.0,620.0,408,376,20,12.0,212.0,56,พรรคเพื่อบ้านเมือง,0.0
นครศรีธรรมราช,2.0,ท่าเรือ,เมือง,15,10.0,650.0,408.0,620.0,408,376,20,12.0,212.0,57,พรรคพลังไทยรักชาติ,0.0
นครศรีธรรมราช,2.0,ท่าเรือ,เมือง,16,10.0,649.0,451.0,620.0,451,433,11,7.0,169.0,1,พรรคไทยทรัพย์ทวี,1.0
นครศรีธรรมราช,2.0,ท่าเรือ,เมือง,16,10.0,649.0,451.0,620.0,451,433,11,7.0,169.0,2,พรรคเพื่อชาติไทย,1.0
นครศรีธรรมราช,2.0,ท่าเรือ,เมือง,16,10.0,649.0,451.0,620.0,451,433,11,7.0,169.0,3,พรรคใหม่,0.0
นครศรีธรรมราช,2.0,ท่าเรือ,เมือง,16,10.0,649.0,451.0,620.0,451,433,11,7.0,169.0,4,พรรคมิติใหม่,2.0
นครศรีธรรมราช,2.0,ท่าเรือ,เมือง,16,10.0,649.0,451.0,620.0,451,433,11,7.0,169.0,5,พรรครวมใจไทย,0.0
นครศรีธรรมราช,2.0,ท่าเรือ,เมือง,16,10.0,649.0,451.0,620.0,451,433,11,7.0,169.0,6,พรรครวมไทยสร้างชาติ,4.0
นครศรีธรรมราช,2.0,ท่าเรือ,เมือง,16,10.0,649.0,451.0,620.0,451,433,11,7.0,169.0,7,พรรคพลวัต,0.0
นครศรีธรรมราช,2.0,ท่าเรือ,เมือง,16,10.0,649.0,451.0,620.0,451,433,11,7.0,169.0,8,พรรคประชาธิปไตยใหม่,6.0
นครศรีธรรมราช,2.0,ท่าเรือ,เมือง,16,10.0,649.0,451.0,620.0,451,433,11,7.0,169.0,9,พรรคเพื่อไทย,6.0
นครศรีธรรมราช,2.0,ท่าเรือ,เมือง,16,10.0,649.0,451.0,620.0,451,433,11,7.0,169.0,10,พรรคทางเลือกใหม่,0.0
นครศรีธรรมราช,2.0,ท่าเรือ,เมือง,16,10.0,649.0,451.0,620.0,451,433,11,7.0,169.0,11,พรรคเศรษฐกิจ,8.0
นครศรีธรรมราช,2.0,ท่าเรือ,เมือง,16,10.0,649.0,451.0,620.0,451,433,11,7.0,169.0,12,พรรคเสรีรวมไทย,1.0
นครศรีธรรมราช,2.0,ท่าเรือ,เมือง,16,10.0,649.0,451.0,620.0,451,433,11,7.0,169.0,13,พรรครวมพลังประชาชน,2.0
นครศรีธรรมราช,2.0,ท่าเรือ,เมือง,16,10.0,649.0,451.0,620.0,451,433,11,7.0,169.0,13,พรรครวมพลังประชาชน,0.0
นครศรีธรรมราช,2.0,ท่าเรือ,เมือง,16,10.0,649.0,451.0,620.0,451,433,11,7.0,169.0,14,พรรคท้องที่ไทย,0.0
นครศรีธรรมราช,2.0,ท่าเรือ,เมือง,16,10.0,649.0,451.0,620.0,451,433,11,7.0,169.0,15,พรรคอนาคตไทย,0.0
นครศรีธรรมราช,2.0,ท่าเรือ,เมือง,16,10.0,649.0,451.0,620.0,451,433,11,7.0,169.0,16,พรรคพลังเพื่อไทย,0.0
นครศรีธรรมราช,2.0,ท่าเรือ,เมือง,16,10.0,649.0,451.0,620.0,451,433,11,7.0,169.0,17,พรรคไทยชนะ,0.0
นครศรีธรรมราช,2.0,ท่าเรือ,เมือง,16,10.0,649.0,451.0,620.0,451,433,11,7.0,169.0,18,พรรคพลังสังคมใหม่,0.0
นครศรีธรรมราช,2.0,ท่าเรือ,เมือง,16,10.0,649.0,451.0,620.0,451,433,11,7.0,169.0,19,พรรคสังคมประชาธิปไตย,0.0
นครศรีธรรมราช,2.0,ท่าเรือ,เมือง,16,10.0,649.0,451.0,620.0,451,433,11,7.0,169.0,20,พรรคฟิวชัน,0.0
นครศรีธรรมราช,2.0,ท่าเรือ,เมือง,16,10.0,649.0,451.0,620.0,451,433,11,7.0,169.0,21,พรรคไทรวมพลัง,0.0
นครศรีธรรมราช,2.0,ท่าเรือ,เมือง,16,10.0,649.0,451.0,620.0,451,433,11,7.0,169.0,22,พรรคก้าวอิสระ,0.0
นครศรีธรรมราช,2.0,ท่าเรือ,เมือง,16,10.0,649.0,451.0,620.0,451,433,11,7.0,169.0,23,พรรคปวงชนไทย,0.0
นครศรีธรรมราช,2.0,ท่าเรือ,เมือง,16,10.0,649.0,451.0,620.0,451,433,11,7.0,169.0,24,พรรควิชชั่นใหม่,0.0
นครศรีธรรมราช,2.0,ท่าเรือ,เมือง,16,10.0,649.0,451.0,620.0,451,433,11,7.0,169.0,25,พรรคเพื่อชีวิตใหม่,0.0
นครศรีธรรมราช,2.0,ท่าเรือ,เมือง,16,10.0,649.0,451.0,620.0,451,433,11,7.0,169.0,26,พรรคคลองไทย,1.0
นครศรีธรรมราช,2.0,ท่าเรือ,เมือง,16,10.0,649.0,451.0,620.0,451,433,11,7.0,169.0,27,พรรคประชาธิปัตย์,205.0
นครศรีธรรมราช,2.0,ท่าเรือ,เมือง,16,10.0,649.0,451.0,620.0,451,433,11,7.0,169.0,28,พรรคไทยก้าวหน้า,0.0
นครศรีธรรมราช,2.0,ท่าเรือ,เมือง,16,10.0,649.0,451.0,620.0,451,433,11,7.0,169.0,29,พรรคไทยภักดี,4.0
นครศรีธรรมราช,2.0,ท่าเรือ,เมือง,16,10.0,649.0,451.0,620.0,451,433,11,7.0,169.0,30,พรรคแรงงานสร้างชาติ,0.0
นครศรีธรรมราช,2.0,ท่าเรือ,เมือง,16,10.0,649.0,451.0,620.0,451,433,11,7.0,169.0,31,พรรคประชากรไทย,0.0
นครศรีธรรมราช,2.0,ท่าเรือ,เมือง,16,10.0,649.0,451.0,620.0,451,433,11,7.0,169.0,32,พรรคครูไทยเพื่อประชาชน,0.0
นครศรีธรรมราช,2.0,ท่าเรือ,เมือง,16,10.0,649.0,451.0,620.0,451,433,11,7.0,169.0,33,พรรคประชาชาติ,3.0
นครศรีธรรมราช,2.0,ท่าเรือ,เมือง,16,10.0,649.0,451.0,620.0,451,433,11,7.0,169.0,34,พรรคสร้างอนาคตไทย,0.0
นครศรีธรรมราช,2.0,ท่าเรือ,เมือง,16,10.0,649.0,451.0,620.0,451,433,11,7.0,169.0,35,พรรครักชาติ,2.0
นครศรีธรรมราช,2.0,ท่าเรือ,เมือง,16,10.0,649.0,451.0,620.0,451,433,11,7.0,169.0,36,พรรคไทยพร้อม,0.0
นครศรีธรรมราช,2.0,ท่าเรือ,เมือง,16,10.0,649.0,451.0,620.0,451,433,11,7.0,169.0,37,พรรคภูมิใจไทย,80.0
นครศรีธรรมราช,2.0,ท่าเรือ,เมือง,16,10.0,649.0,451.0,620.0,451,433,11,7.0,169.0,38,พรรคพลังธรรมใหม่,1.0
นครศรีธรรมราช,2.0,ท่าเรือ,เมือง,16,10.0,649.0,451.0,620.0,451,433,11,7.0,169.0,39,พรรคกรีน,1.0
นครศรีธรรมราช,2.0,ท่าเรือ,เมือง,16,10.0,649.0,451.0,620.0,451,433,11,7.0,169.0,40,พรรคไทยธรรม,0.0
นครศรีธรรมราช,2.0,ท่าเรือ,เมือง,16,10.0,649.0,451.0,620.0,451,433,11,7.0,169.0,41,พรรคแผ่นดินธรรม,0.0
นครศรีธรรมราช,2.0,ท่าเรือ,เมือง,16,10.0,649.0,451.0,620.0,451,433,11,7.0,169.0,42,พรรคกล้าธรรม,2.0
นครศรีธรรมราช,2.0,ท่าเรือ,เมือง,16,10.0,649.0,451.0,620.0,451,433,11,7.0,169.0,43,พรรคพลังประชารัฐ,0.0
นครศรีธรรมราช,2.0,ท่าเรือ,เมือง,16,10.0,649.0,451.0,620.0,451,433,11,7.0,169.0,44,พรรคโอกาสใหม่,0.0
นครศรีธรรมราช,2.0,ท่าเรือ,เมือง,16,10.0,649.0,451.0,620.0,451,433,11,7.0,169.0,45,พรรคเป็นธรรม,0.0
นครศรีธรรมราช,2.0,ท่าเรือ,เมือง,16,10.0,649.0,451.0,620.0,451,433,11,7.0,169.0,46,พรรคประชาชน,100.0
นครศรีธรรมราช,2.0,ท่าเรือ,เมือง,16,10.0,649.0,451.0,620.0,451,433,11,7.0,169.0,47,พรรคประชาไทย,0.0
