จังหวัด,เขตเลือกตั้งที่,ตำบล,อำเภอ,หน่วยเลือกตั้งที่,หมู่ที่,จำนวนผู้มีสิทธิเลือกตั้ง,จำนวนผู้มาแสดงตน,จำนวนบัตรที่ได้รับจัดสรร,จำนวนบัตรที่ใช้,จำนวนบัตรดี,จำนวนบัตรเสีย,จำนวนบัตรที่ไม่เลือกผู้สมัคร,จำนวนบัตรคงเหลือ,หมายเลข,ชื่อสกุล,พรรค,คะแนน
นครศรีธรรมราช,2,เทศบาลเมืองปากพนัง,ปากพนัง,13,,497,313,480,313,300,7,6,167,5,นายจรยุทธ มาศบำรุง,ประชาชน,22
นครศรีธรรมราช,2,เทศบาลเมืองปากพนัง,ปากพนัง,13,,497,313,480,313,300,7,6,167,6,นางวิไลลักษณ์ คชพันธ์,เพื่อไทย,3
นครศรีธรรมราช,2,เทศบาลเมืองปากพนัง,ปากพนัง,13,,497,313,480,313,300,7,6,167,7,นายปัญโน หวานนุรักษ์,พลวัต,1
นครศรีธรรมราช,2,เทศบาลเมืองปากพนัง,ปากพนัง,13,,497,313,480,313,300,7,6,167,8,นายทศพร แซ่ซิ้น,เศรษฐกิจ,6
นครศรีธรรมราช,2,เทศบาลเมืองปากพนัง,ปากพนัง,13,,497,313,480,313,300,7,6,167,9,นายสิทธิพงศ์ ชูวงศ์,สังคมประชาธิปไตยไทย,0
นครศรีธรรมราช,2,เทศบาลเมืองปากพนัง,ปากพนัง,13,,497,313,480,313,300,7,6,167,10,นายนพดล กาญจนรักษ์,ไทยก้าวใหม่,0
นครศรีธรรมราช,2,เทศบาลเมืองปากพนัง,ปากพนัง,14,2,679,454,640,454,428,10,16,186,1,นางสาวนันทวัน วิเชียร,ภูมิใจไทย,192
นครศรีธรรมราช,2,เทศบาลเมืองปากพนัง,ปากพนัง,14,2,679,454,640,454,428,10,16,186,2,นายนนทิวรรธน์ นนทภักดิ์,รวมไทยสร้างชาติ,49
นครศรีธรรมราช,2,เทศบาลเมืองปากพนัง,ปากพนัง,14,2,679,454,640,454,428,10,16,186,3,นายเชาวน์วัศ เสนพงศ์,ประชาธิปัตย์,76
นครศรีธรรมราช,2,เทศบาลเมืองปากพนัง,ปากพนัง,14,2,679,454,640,454,428,10,16,186,4,นายเจริญ ชินวงศ์,กล้าธรรม,62
นครศรีธรรมราช,2,เทศบาลเมืองปากพนัง,ปากพนัง,14,2,679,454,640,454,428,10,16,186,5,นายจรยุทธ มาศบำรุง,ประชาชน,40
นครศรีธรรมราช,2,เทศบาลเมืองปากพนัง,ปากพนัง,14,2,679,454,640,454,428,10,16,186,6,นางวิไลลักษณ์ คชพันธ์,เพื่อไทย,0
นครศรีธรรมราช,2,เทศบาลเมืองปากพนัง,ปากพนัง,14,2,679,454,640,454,428,10,16,186,7,นายปัญโน หวานนุรักษ์,พลวัต,0
นครศรีธรรมราช,2,เทศบาลเมืองปากพนัง,ปากพนัง,14,2,679,454,640,454,428,10,16,186,8,นายทศพร แซ่ซิ้น,เศรษฐกิจ,7
นครศรีธรรมราช,2,เทศบาลเมืองปากพนัง,ปากพนัง,14,2,679,454,640,454,428,10,16,186,9,นายสิทธิพงศ์ ชูวงศ์,สังคมประชาธิปไตยไทย,2
นครศรีธรรมราช,2,เทศบาลเมืองปากพนัง,ปากพนัง,14,2,679,454,640,454,428,10,16,186,10,นายนพดล กาญจนรักษ์,ไทยก้าวใหม่,0
นครศรีธรรมราช,2,เทศบาลเมืองปากพนัง,ปากพนัง,15,5,519,357,500,357,329,13,15,143,1,นางสาวนันทวัน วิเชียร,ภูมิใจไทย,128
นครศรีธรรมราช,2,เทศบาลเมืองปากพนัง,ปากพนัง,15,5,519,357,500,357,329,13,15,143,2,นายนนทิวรรธน์ นนทภักดิ์,รวมไทยสร้างชาติ,27
นครศรีธรรมราช,2,เทศบาลเมืองปากพนัง,ปากพนัง,15,5,519,357,500,357,329,13,15,143,3,นายเชาวน์วัศ เสนพงศ์,ประชาธิปัตย์,87
นครศรีธรรมราช,2,เทศบาลเมืองปากพนัง,ปากพนัง,15,5,519,357,500,357,329,13,15,143,4,นายเจริญ ชินวงศ์,กล้าธรรม,41
นครศรีธรรมราช,2,เทศบาลเมืองปากพนัง,ปากพนัง,15,5,519,357,500,357,329,13,15,143,5,นายจรยุทธ มาศบำรุง,ประชาชน,35
นครศรีธรรมราช,2,เทศบาลเมืองปากพนัง,ปากพนัง,15,5,519,357,500,357,329,13,15,143,6,นางวิไลลักษณ์ คชพันธ์,เพื่อไทย,4
นครศรีธรรมราช,2,เทศบาลเมืองปากพนัง,ปากพนัง,15,5,519,357,500,357,329,13,15,143,7,นายปัญโน หวานนุรักษ์,พลวัต,2
นครศรีธรรมราช,2,เทศบาลเมืองปากพนัง,ปากพนัง,15,5,519,357,500,357,329,13,15,143,8,นายทศพร แซ่ซิ้น,เศรษฐกิจ,5
นครศรีธรรมราช,2,เทศบาลเมืองปากพนัง,ปากพนัง,15,5,519,357,500,357,329,13,15,143,9,นายสิทธิพงศ์ ชูวงศ์,สังคมประชาธิปไตยไทย,0
นครศรีธรรมราช,2,เทศบาลเมืองปากพนัง,ปากพนัง,15,5,519,357,500,357,329,13,15,143,10,นายนพดล กาญจนรักษ์,ไทยก้าวใหม่,0
นครศรีธรรมราช,2,เทศบาลเมืองปากพนัง,ปากพนัง,16,5,474,308,440,308,286,6,16,132,1,นางสาวนันทวัน วิเชียร,ภูมิใจไทย,115
นครศรีธรรมราช,2,เทศบาลเมืองปากพนัง,ปากพนัง,16,5,474,308,440,308,286,6,16,132,2,นายนนทิวรรธน์ นนทภักดิ์,รวมไทยสร้างชาติ,28
นครศรีธรรมราช,2,เทศบาลเมืองปากพนัง,ปากพนัง,16,5,474,308,440,308,286,6,16,132,3,นายเชาวน์วัศ เสนพงศ์,ประชาธิปัตย์,58
นครศรีธรรมราช,2,เทศบาลเมืองปากพนัง,ปากพนัง,16,5,474,308,440,308,286,6,16,132,4,นายเจริญ ชินวงศ์,กล้าธรรม,35
นครศรีธรรมราช,2,เทศบาลเมืองปากพนัง,ปากพนัง,16,5,474,308,440,308,286,6,16,132,5,นายจรยุทธ มาศบำรุง,ประชาชน,29
นครศรีธรรมราช,2,เทศบาลเมืองปากพนัง,ปากพนัง,16,5,474,308,440,308,286,6,16,132,6,นางวิไลลักษณ์ คชพันธ์,เพื่อไทย,1
นครศรีธรรมราช,2,เทศบาลเมืองปากพนัง,ปากพนัง,16,5,474,308,440,308,286,6,16,132,7,นายปัญโน หวานนุรักษ์,พลวัต,2
นครศรีธรรมราช,2,เทศบาลเมืองปากพนัง,ปากพนัง,16,5,474,308,440,308,286,6,16,132,8,นายทศพร แซ่ซิ้น,เศรษฐกิจ,18
นครศรีธรรมราช,2,เทศบาลเมืองปากพนัง,ปากพนัง,16,5,474,308,440,308,286,6,16,132,9,นายสิทธิพงศ์ ชูวงศ์,สังคมประชาธิปไตยไทย,0
นครศรีธรรมราช,2,เทศบาลเมืองปากพนัง,ปากพนัง,16,5,474,308,440,308,286,6,16,132,10,นายนพดล กาญจนรักษ์,ไทยก้าวใหม่,0
นครศรีธรรมราช,2,เทศบาลเมืองปากพนัง,ปากพนัง,17,,462,274,420,274,259,4,11,146,1,นางสาวนันทวัน วิเชียร,ภูมิใจไทย,83
